customer_id,full_name,mobile_number,email,dob,gender,created_date,customer_status,address_line,city,state,country,pincode,region
2159c838-c02c-45f1-83fa-efcdb80e622b,Ojas Mistry,+91-9774208338,ojas.mistry355@outlook.com,1974-10-21,FEMALE,2026-03-06 15:54:14,Lead,"589, Choudhury Zila",Visakhapatnam,Andhra Pradesh,India,328077,India
84bcb202-4371-4b5e-ab08-e87049eea01e,Saksham Taneja,9524372323,saksham.taneja854@outlook.com,1989-03-24,OTHER,2026-05-13 02:31:35,activated,"519, Prabhakar Marg",Pune,Maharashtra,India,062113,India
6d1cfd42-ef3b-48c1-b7da-e36f238a25fe,Tanish Mani,8528310076,tanish.mani@yahoo.com,1969-08-08,Other,2025-02-01 13:03:56,In Progress,"302, Nadkarni Ganj",Mumbai,Maharashtra,India,279083,India
c5dda89f-0f3e-46ae-9907-10599d2a1f22,Neelima Kara,8377468856,neelima.kara@gmail.com,,Other,2025-06-30 17:02:39,Activated,"526, Shere Path",Mumbai,Maharashtra,India,902542,India
20d904f2-42c3-4974-a222-8e6decc4fce4,Girish Nayar,8478241606,girish.nayar@hotmail.com,1970-01-14,Other,2026-03-13 11:50:10,Activated,833 Bhalla Ganj,Doha,NA,Qatar,624813,Middle East
637a7a30-34ae-4f47-bb96-265671f62ef7,Prisha Kadakia,9894985343,prisha.kadakia@gmail.com,1973-12-15,MALE,2024-10-27 20:10:35,Activated,"454, Wadhwa Ganj",Bengaluru,Karnataka,India,357071,India
b6b9fbc5-cb36-40c1-89b1-9d2a9a263a56,Chasmum Thaman,+91-9254460278,chasmum.thaman@,1998-03-03,Other,2026-02-06 13:39:48,lead,789 Dyal Road,Riyadh,NA,Saudi Arabia,850116,Middle East
a0e6767c-548e-4d2f-b1fa-df4a81ca797b,Dhriti Iyengar,8676698069,dhriti.iyengar30@rediffmail.com,1977-07-04,Female,2025-10-15 14:17:17, Pending Review  ,"795, Kaur Zila",New Delhi,Delhi,India,925502,India
9f2e0208-11c6-450f-9bd9-0f8e64a7f068,Yutika Setty,+919603651399,yutika.setty827@rediffmail.com,1991-02-21,Male,2026-04-27 11:45:28,IN PROGRESS,"601, Kapur Zila",Hyderabad,Telangana,India,609069,India
cd0365f3-a248-45bf-9dfc-bfb73e345a4a,ANIRUDH VARTY,9838221370,anirudh.varty@rediffmail.com,2001-04-10,Male,2025-11-15 09:24:32,Pending Review,"265, Mandal Marg",Hyderabad,Telangana,India,981079,India
8effb984-7758-4924-885f-2ad146290f39,Tanay Sibal,8776477266,tanay.sibal@outlook.com,1969-09-30,other,2025-07-11 05:45:33,Lead,"226, Srinivas Chowk",Ahmedabad,Gujarat,India,737945,India
3bd20d4d-8312-43be-a905-852783f1febe, Darpan Vig  ,8098775679,darpan.vig@rediffmail.com,1966-03-08,male,2025-03-18 17:07:50,ACTIVATED,"324, Rama Street",Bengaluru,Karnataka,India,785324,India
eaf5ae69-98ad-42f2-ad85-332ad435e3f1,Manbir Khosla,9373238742,manbir.khosla@yahoo,1963-07-11,Male,2025-01-17 08:30:02,REJECTED,"549, Sharaf Nagar",New Delhi,Delhi,India,250642,India
a94b38e0-b687-4969-ad0d-757d08ab9b37,Radhika Roy,8968597729,radhika.roy@gmail.com,1972-06-08,male,2026-03-22 00:09:27,PENDING REVIEW,"255, Sama Marg",Gurugram,Haryana,India,836253,India
f623d5cc-3423-47f6-a3a5-7aea68d592ec, samar sachar  ,8910475050,samar.sachar@rediffmail.com,1969-09-11,female,2025-08-30 03:27:20,approved,"767, Nanda Path",New Delhi,Delhi,India,777675,India
85a82e07-734a-4614-bdd9-c76f2841014d,Naveen Kunda,8544732836,naveen.kunda478@outlook.com,1991-12-14,Female,2025-05-15 15:55:20,Approved,"954, Hayer",Mumbai,Maharashtra,India,283333,India
a282a412-2596-46d9-8505-d56b687fc737,Nidra Khare,+918063216248,nidra.khare@gmail.com,1961-07-26,Other,2025-07-02 03:14:25,Activated,"224, Dhaliwal Marg",Bengaluru,Karnataka,India,786543,India
184f8792-de13-4e5d-b0d0-432046bf063c,Ayaan Korpal,9039174739,ayaan.korpal797@yahoo.com,1997-10-16,Other,2025-10-28 08:12:22,Rejected,"970, Iyengar Nagar",Bengaluru,Karnataka,India,187496,India
0632300a-7473-4e41-aa21-0c67d0591e8d,Ucchal Sunder,8736719509,ucchal.sunder@@yahoo.com,1985-03-21,OTHER,2026-06-26 13:16:49,Activated,"195, Savant Street",Visakhapatnam,Andhra Pradesh,India,582686,India
e2cceeeb-6fa5-453d-8866-bca581cc881a,Pahal Bansal,9927418420,pahal.bansal@yahoo.com,1966-04-03,Other,2025-03-06 03:37:49,Approved,"754, Ratti Street",Bengaluru,Karnataka,India,369249,India
09e4f018-a9ac-426e-ba2c-6327084ebfbf,Laban Balakrishnan,+91-8535114219,laban.balakrishnan@hotmail.com,1969-03-30,,2025-08-02 12:33:31,Activated,"235, Mutti Chowk",Bengaluru,Karnataka,India,265732,India
72a4cd33-0f20-4fb7-b6b1-c150c197248b,Patrick Basak,+919781465374,patrick.basak@rediffmail.com,2006-08-18,Other,2025-09-24 08:39:10, Activated  ,"634, Chana Path",Bengaluru,Karnataka,India,111000,India
d7bdd625-e800-4a0c-be1b-b6c0ad1dcbc4,Anmol Bhakta,+91-8235043422,anmol.bhakta@rediffmail.com,2001-02-08,Female,2025-10-20 18:57:30,In Progress,"123, Mutti Path",Noida,Uttar Pradesh,India,532341,India
8baefdae-1c25-456c-8bf0-21aa7b38aae3,Dipta Misra,8186883473,dipta.misra785@gmail.com,2001-07-05,Other,2025-12-24 11:45:14,Activated,"680, Dutta Circle",Ahmedabad,Gujarat,India,752441,India
abfcfa5d-3264-48d7-aae4-aa15b10909c9,Januja Chana,8932580040,januja.chana@gmail.com,1976-08-01,OTHER,2025-07-27 04:12:09,In Progress,"878, Singh Street",Mumbai,Maharashtra,India,261896,India
3a3985d8-8224-46f1-9872-1f0bbe61df47,Warinder Choudhury,9179751504,warinder.choudhury@rediffmail.com,1985-10-23,Female,2026-05-05 15:34:25,Activated,"494, Raj Street",Mumbai,Maharashtra,India,312710,India
73aba10b-a430-417f-860e-5b2c4e0335e7,Zayan Taneja,+919831495356,zayan.taneja@hotmail.com,,MALE,2025-11-02 06:15:36,Approved,"920, Gopal Chowk",Bengaluru,Karnataka,India,672095,India
6bf7eabf-3348-4105-970d-a2115806bcbe,Wazir Das,8660714080,wazir.das@yahoo.com,1996-07-12,Other,2025-03-09 06:45:13,Activated,503 Bahri Chowk,Singapore,NA,Singapore,955151,APAC (ex-India)
8728397c-206d-4759-95bf-541eb5412b8d,Forum Ramakrishnan,9861761858,forum.ramakrishnan551@rediffmail.com,1998-04-05,female,2026-05-21 05:32:14,Activated,"524, Nagi Ganj",Noida,Uttar Pradesh,India,294621,India
af6480e9-33c5-4b2f-b0ed-51d6c9aaf805,Pallavi Kamdar,9677938549,pallavi.kamdar@outlook.com,1963-03-13,FEMALE,2025-03-17 10:05:33,Activated,"591, Sahni",Bengaluru,Karnataka,India,159709,India
1526d35f-65ba-4554-a424-a6d6ce9d9c60,Tanish Maharaj,0076798892456,tanish.maharaj@yahoo.com,1978-11-03,Other,2025-02-23 07:50:21,Activated,"434, Suri Nagar",Chennai,Tamil Nadu,India,543848,India
b0fe5d8c-138b-4a3e-b868-7b818d0ee07f,DAKSH SWAMINATHAN,9653554500,daksh.swaminathan@hotmail.com,1983-10-28,Male,2025-11-06 09:06:26, pending review  ,"515, Nazareth Marg",Chennai,Tamil Nadu,India,203447,India
31e7be1c-cbc0-4161-b043-73382d923fb9, Edhitha Sampath  ,54896,edhitha.sampath@outlook.com,1980-09-18,Female,2026-03-17 12:44:49,Lead,"795, Anne Street",Kochi,Kerala,India,471580,India
a32c248f-6b37-4bf7-9f56-1c522d4a36a8,Arunima Dhillon,8703617317,arunima.dhillon@outlook.com,,FEMALE,2026-03-11 21:59:37,Approved,"716, Madan Nagar",Guwahati,Assam,India,463766,India
0eec135e-6faa-4fda-afba-edf02c7d92ff,Vaishnavi Pillai,+91-8396885442,vaishnavi.pillai451@hotmail.com,1999-01-30,Male,2025-01-11 13:14:21,IN PROGRESS,"9, Pal Street",Bengaluru,Karnataka,India,558665,India
16ce9fa7-92b1-47f6-95a3-5cb18afed2c2,Bakhshi Bhagat,8588161075,bakhshi.bhagat@yahoo.com,1992-02-26,Other,2025-09-02 02:30:45,Activated,"595, Chad Chowk",Bengaluru,Karnataka,India,837441,India
6371b636-36f0-4814-bc65-8b1edac07cb6,Zehaan Rajagopalan,8837439556,zehaan.rajagopalan47@rediffmail.com,,Female,2024-11-09 19:46:37,Pending Review,"883, Goel Zila",New Delhi,Delhi,India,810213,India
e7140ea1-e42b-47ff-91ef-18dd6b1dae24,Janani Dara,8520863063,janani.dara@rediffmail.com,1983-11-25,Other,2025-06-18 02:18:14,Activated,"243, Arya Nagar",Chennai,Tamil Nadu,India,129311,India
279045a6-538a-4c44-898d-462502b717d7,Saanvi Rama,9596291064,saanvi.rama6@gmail.com,1955-12-19,female,2024-12-23 20:13:56,Activated,"352, Dara Zila",Bhubaneswar,Odisha,India,912975,India
70d726e7-3032-4728-942b-3fdf6e3d3c6d,Aadhya Mitra,8492474926,aadhya.mitra@hotmail.com,1960-05-01,OTHER,2025-03-14 20:20:17,Activated,"216, Sant Nagar",Hyderabad,Telangana,India,231211,India
0a7d5040-a6aa-42e4-abb7-74484284839c,Chameli Kade,8174379450,chameli.kade@yahoo.com,2001-02-05,female,2025-01-13 05:00:36,In Progress,"374, Soni Ganj",Lucknow,Uttar Pradesh,India,301658,India
abfbdfd5-cc93-413c-b3d2-06dbb7997b22,Reva Nadig,8943586400,reva.nadig533@yahoo.com,2002-02-28,male,2026-03-24 18:19:03,Activated,"185, Savant Nagar",Bengaluru,Karnataka,India,792749,India
35da0d92-2c68-45d1-aa0b-b5260a09a9b5,Bahadurjit Mahal,8913801316,bahadurjit.mahal@gmail.com,2001-06-21,Male,2025-05-08 19:23:16,activated,"703, Gulati Street",Guwahati,Assam,India,801234,India
db1acd86-3e2b-465e-b4c4-90fe56b4886f,Urishilla Sachar,9378382260,urishilla.sachar@rediffmail.com,2004-08-27,Other,2025-03-11 14:31:07,Approved,"277, Minhas Marg",Mumbai,Maharashtra,India,132532,India
21ac5b4f-d396-4dc4-9d35-a22f0c6ee8a7,Pahal Chaudhry,8826798011,pahal.chaudhry@@gmail.com,1999-03-30,Male,2026-04-21 04:19:00,Activated,"877, Wali Ganj",Chennai,Tamil Nadu,India,843645,India
114f0ce2-4979-4728-8ec8-9f2fc00a0d78,Yashawini Bhatti,9037382789,yashawini.bhatti672@gmail.com,1974-03-13,other,2025-11-17 07:19:45, Activated  ,"983, Padmanabhan Chowk",Pune,Maharashtra,India,442101,India
e9112753-932d-46ef-aefa-8bff13a80b5c,Sudiksha Bala,9394550758,sudiksha.bala@outlook.com,1995-12-08,Other,2025-07-30 13:42:38,in progress,"10, Pathak Path",Hyderabad,Telangana,India,961701,India
857c6781-ff9e-4be5-87ed-1bd4a16d5d59,Sachi Deshpande,8435234904,sachi.deshpande@rediffmail.com,1955-09-17,OTHER,2025-06-09 01:39:15,Rejected,"915, Tata Path",Hyderabad,Telangana,India,945757,India
16638aba-e171-42e5-a1c0-5627cd4e5aae,Dalaja Murthy,9112036588,dalaja.murthy@gmail.com,1986-01-25,Other,2025-04-10 06:24:58,Approved,"738, Basak Street",Chennai,Tamil Nadu,India,758339,India
e6d356aa-cbdd-446c-995e-ff0f45d0898e,Nakul Krish,9114891076,nakul.krish609@yahoo.com,1982-12-01,OTHER,2025-01-30 07:46:10,IN PROGRESS,"257, Sethi Chowk",Hyderabad,Telangana,India,677567,India
76a51196-b83b-49b5-b37a-6d8d5345ff4e,Nirja Nagarajan,8220540937,nirja.nagarajan@gmail.com,1979-06-24,Other,2025-10-12 11:20:56,Pending Review,"408, Dixit Marg",Chennai,Tamil Nadu,India,266025,India
b00967d1-39cc-4e10-8a0e-aff383626be7,Abha Ghose,8849202504,abha.ghose@yahoo.com,1991-12-26,Female,2025-01-09 02:07:45,lead,"221, Kalla Street",Pune,Maharashtra,India,506229,India
d1eee2ae-832b-469d-a6cb-292966073c79,baghyawati issac,+919355444576,baghyawati.issac287@hotmail.com,1960-01-08,Male,2025-09-01 16:21:26,lead,"645, Bains Ganj",Hyderabad,Telangana,India,067245,India
b16824b5-ba50-41e8-8426-e38dbacab5c8, Qabil Ramaswamy  ,+919393405798,qabil.ramaswamy@gmail.com,,male,2025-05-21 11:15:03,In Progress,"267, Sur Ganj",Lucknow,Uttar Pradesh,India,624843,India
75f5e423-7212-4fee-84b0-ad34ba2f6341,Udarsh Bail,9796329661,udarsh.bail@gmail.com,2005-10-19,male,2025-03-02 19:42:02,Activated,"955, Bhavsar Zila",Chennai,Tamil Nadu,India,662705,India
b88f6bcb-7471-4281-a3e6-a972ed6db996,Gaurav Shere,+918375734506,gaurav.shere187@rediffmail.com,1966-01-21,,2026-04-29 14:18:59,REJECTED,"422, Kalita Chowk",New Delhi,Delhi,India,794238,India
7ac9f4d6-d52a-4abc-a50c-645544619945,Chandran Rattan,8344637057,chandran.rattan654@outlook.com,1988-04-20,Female,2026-05-22 22:29:07,Activated,"987, Sanghvi",Kochi,Kerala,India,704254,India
97c8ff3c-45bc-49ce-9442-f0c5ff964d88,Manthan Chakraborty,8781168834,manthan.chakraborty@yahoo.com,2006-04-29,Other,2025-08-14 00:35:57,Approved,"666, Pingle Street",Chennai,Tamil Nadu,India,928455,India
d4a8ac18-2b68-43cd-8e9f-7160746b9f28,Jacob Atwal,,jacob.atwal@yahoo.com,1993-08-20,Male,2026-05-18 17:14:13,Pending Review,"800, Narain Ganj",Pune,Maharashtra,India,107563,India
fefc9c01-8dd4-460c-904a-f20880944841,Sudiksha Talwar,+91-8698920182,sudiksha.talwar@gmail.com,1961-10-30,,2025-08-16 10:28:39,Rejected,"523, Hayer Path",Bengaluru,Karnataka,India,574859,India
e02260e0-7bf4-4292-9141-619d6b695c57, rayaan lata  ,9377244446,rayaan.lata@yahoo.com,1970-10-23,Other,2026-01-31 04:53:11, APPROVED  ,"911, Suresh Ganj",Lucknow,Uttar Pradesh,India,593993,India
fdde17ed-55ee-4977-adbf-db4e20b4208f,lavanya de,+91-8503691747,lavanya.de@outlook.com,1978-05-29,,2024-11-12 10:39:15,in progress,"475, Nagy",Kolkata,West Bengal,India,058162,India
fb922414-1bac-48e7-a0d1-bbc0a882ccb2,TANVEER MANDAL,8260928004,tanveer.mandal820@yahoo.com,1994-01-24,Other,2025-06-28 07:29:12,Activated,"172, Ramachandran Chowk",Pune,Maharashtra,India,877941,India
e6ce5116-331e-4ed9-8337-899b78f33785,Omya Gole,9153045179,omya.gole@gmail.com,1977-03-14,MALE,2025-03-28 21:44:19,In Progress,"432, Aggarwal Ganj",Visakhapatnam,Andhra Pradesh,India,425073,India
fedfda51-a2c1-45e3-bcaf-c40c48d1cdf0,Ayush Mannan,9136436981,ayush.mannan@gmail.com,2007-04-14,,2025-10-23 18:55:59,activated,"870, Sundaram Path",Chennai,Tamil Nadu,India,597824,India
ed46f4fd-29b0-4e1d-a4d6-c22f4358e8d7,Shravya Kothari,9954774539,shravya.kothari@gmail.com,1975-02-20,Male,2025-12-27 07:13:48,ACTIVATED,"352, Merchant Zila",Mumbai,Maharashtra,India,983399,India
672e806f-b7c5-4126-9e64-bc04d97a0d8d,Frederick Anne,884795,frederick.anne@yahoo.com,1980-05-26,Other,2025-09-13 13:20:24,In Progress,"299, Apte Marg",Bengaluru,Karnataka,India,388436,India
d4f793fa-51bc-4808-ae54-81e91b8cccf9,Mitali Kala,9464576888,mitali.kala@gmail.com,1993-05-10,FEMALE,2026-05-18 22:06:20,LEAD,"405, Brar Marg",Kolkata,West Bengal,India,432400,India
c82c5095-4838-430d-988b-47d355e0530c,Aahana Bora,9045820623,aahana.bora781@yahoo.com,1960-08-06,other,2024-12-15 09:50:24,Activated,"884, Sawhney",Hyderabad,Telangana,India,727682,India
3701695b-6b70-4925-96a3-58d6cbe6f3c0,Charles Natarajan,982954G7H7,charles.natarajan@hotmail.com,2004-11-23,Male,2025-08-22 00:56:12,Approved,989 Chokshi Path,Doha,NA,Qatar,743974,Middle East
0e6c0dc6-38d7-4a2d-8ccf-e812eee3fc6e,Irya Bath,8482474828,irya.bath@gmail.com,1955-10-31,Other,2026-03-30 10:07:43,Lead,"875, Sood Path",Pune,Maharashtra,India,925010,India
431eacfc-20ec-4868-b8ff-911048794e8d,chasmum rana,9463655099,chasmum.ranaoutlook.com,1991-02-15,,2025-12-29 09:54:41,activated,"678, Randhawa Path",Jaipur,Rajasthan,India,256806,India
463ac334-5401-498b-bff0-d108c1b80624,Benjamin Gola,35757965,benjamin.gola@rediffmail.com,1969-05-05,Male,2025-04-23 16:30:19,Lead,"768, Baral",Lucknow,Uttar Pradesh,India,590459,India
7eaa8b46-c533-4b25-ab4e-9bbae9b20c3d,Harinakshi Sidhu,9660146183,harinakshi.sidhu@yahoo.com,1962-07-16,Other,2026-01-26 04:26:57,Activated,"106, Virk Zila",Pune,Maharashtra,India,271122,India
9db3866a-5865-4315-a339-5c2cca74d4b6,RACHITA DHAR,8432798269,rachita.dhar@yahoo.com,1969-05-08,OTHER,2025-11-07 10:27:52, ACTIVATED  ,"485, Oza Marg",Visakhapatnam,Andhra Pradesh,India,315551,India
beaf6756-62df-468a-b7a7-63be89a1ff7d,Chaitanya Datta,9298456537,chaitanya.datta @gmail.com,,,2025-08-06 14:10:46,In Progress,"407, Dubey Marg",Mumbai,Maharashtra,India,768086,India
1dbd80b1-9971-49d4-817d-c5d8ac9c3eb4,Avni Patel,+91-9683091696,avni.patel276@gmail.com,2004-08-22,,2026-05-30 05:59:41, In Progress  ,"107, Bhalla Ganj",Panaji,Goa,India,372143,India
44c726c0-ede3-46aa-afd6-99bd29472619,Adya Lalla,9310535898,adya.lalla@yahoo.com,1982-12-13,Male,2025-09-15 08:40:15,In Progress,"671, Dua Ganj",Pune,Maharashtra,India,037003,India
8261e044-6955-4cbf-8666-f76b6d415c5d,Nitesh Mutti,8867936090,nitesh.mutti@rediffmail.com,1994-08-09,Male,2025-09-09 22:09:05, Pending Review  ,317 Tella Street,Toronto,NA,Canada,566084,North America
3cfc0db1-18f4-41d9-94c0-95db7d2d31e7,Matthew Sarraf,8123900991,matthew.sarraf@gmail.com,1958-05-15,Female,2026-01-16 15:51:48,In Progress,"454, Banik",Lucknow,Uttar Pradesh,India,068103,India
590e3d30-a22b-4987-8d0e-0ea466f3fc7b,chatura karpe,9155379632,chatura.karpe@hotmail.com,1965-04-03,Female,2025-02-28 09:41:03, Activated  ,"859, Pillai",Mumbai,Maharashtra,India,397051,India
20f5404f-46c2-4d99-a869-f2b5bac8fc45,Abha Gade,+919643267206,abha.gade914@rediffmail.com,1992-12-18,,2026-01-10 18:01:49,Lead,"366, Lata Road",Mumbai,Maharashtra,India,632809,India
1480018c-7023-411d-9617-4f29ef30d5d4,Jack Talwar,988E96B2C9,jack.talwar@outlook.com,,Female,2026-05-09 07:36:20,Rejected,"488, Hayre Path",Bengaluru,Karnataka,India,862394,India
4429c447-e492-40dc-ad28-d463cec1467b,Riya Parikh,8280136684,riya.parikh@outlook.com,2007-12-16,Female,2024-10-27 20:21:56,Activated,"958, Vala Chowk",Kochi,Kerala,India,461470,India
3c1942c8-b119-47f0-8964-f1f9784ea561,Tanvi Tailor,+919329403887,tanvi.tailor@outlook.com,,other,2026-04-04 12:40:20,Activated,"993, Iyengar Ganj",Hyderabad,Telangana,India,321061,India
88e12f56-376c-469b-8a45-c13b2be272b8,Manbir Dasgupta,+918740329042,manbir.dasgupta@rediffmail.com,,other,2026-04-17 15:59:36,Activated,182 Misra,Doha,NA,Qatar,945703,Middle East
f454e64f-beb6-44a9-a457-9000b0ba52f6,Girik Jani,8428543212,girik.jani@outlook.com,2001-07-24,,2025-02-28 02:42:24,pending review,"767, Nath Street",Hyderabad,Telangana,India,380403,India
8f37caa3-d940-4ebd-b16b-40125ea43a8e,Om Trivedi,9359331326,om.trivedi@outlook.com,1999-02-23,Female,2025-11-01 06:12:15,activated,"537, Swamy Street",Chennai,Tamil Nadu,India,765769,India
aa297bff-2057-4a2f-a119-a6ae4834f867,Aayush Vora,9022838669,aayush.vora@gmail.com,1996-03-11,other,2026-04-19 21:15:13,Rejected,"931, Acharya Zila",Chennai,Tamil Nadu,India,894319,India
c04357ed-3671-4746-be9d-69f91573faf6, Omaja Bose  ,9836266208,omaja.bose@yahoo.com,1968-08-05,male,2025-05-30 08:27:45,Approved,"825, Raj Chowk",Chennai,Tamil Nadu,India,900404,India
7ceee9f1-1048-419a-912c-9771266c6aba,Girindra Narasimhan,9767565418,girindra.narasimhan450@rediffmail.com,1956-12-03,female,2026-06-18 10:18:44,In Progress,"423, Borra Path",Bengaluru,Karnataka,India,105336,India
fdad2541-f054-43b6-be11-04b95a861a73,Meera Prakash,9340771269,meera.prakash @gmail.com,1986-11-02,Male,2025-08-27 05:35:38,Activated,"1, Lall Street",Bengaluru,Karnataka,India,604014,India
7ccb8255-761b-4e1a-aa89-dc5ce1b89bfd,Ekiya Dube,8175149614,ekiya.dube@hotmail.com,1957-01-28,FEMALE,2024-11-02 22:40:37,Approved,"140, Chadha Zila",Lucknow,Uttar Pradesh,India,310720,India
f77931c7-112c-40eb-90c7-be268a0e761d,Varsha Setty,+919315906207,varsha.setty293@outlook.com,1988-11-07,Male,2025-10-07 12:45:47,In Progress,"9, Srinivasan",Hyderabad,Telangana,India,798440,India
fd558d3f-8d72-43da-ae7a-65cfde9d6382,ABDUL NARAYAN,+919794046968,abdul.narayan@gmail.com,2006-12-12,male,2025-07-31 20:25:36,pending review,"774, Tank Nagar",Hyderabad,Telangana,India,231660,India
b8652ed2-76b0-45a4-b9ee-8fa6b96d0179,Ekta Dayal,+91-8798013243,ekta.dayal@hotmail.com,1966-10-01,Female,2026-01-14 03:40:11,Approved,"441, Mand Zila",Mumbai,Maharashtra,India,762090,India
5f64de17-afd2-4032-b755-e8bf9e5363c6,BARKHA NAIDU,9088233913,barkha.naidu@yahoo.com,1997-11-07,Other,2025-09-02 18:32:08,Activated,"816, Sem Ganj",Kolkata,West Bengal,India,734043,India
d6a36406-3300-4fad-a274-c1c08f8dc677,Lakshmi Chanda,8875637019,lakshmi.chanda@yahoo.com,1976-09-08,Male,2024-12-09 13:53:26,Activated,"422, Mangat Nagar",New Delhi,Delhi,India,096873,India
2a996a80-3071-4b36-9f99-66cb9b8176ec,Wriddhish Rastogi,8511105761,wriddhish.rastogi911@gmail.com,1960-04-10,Female,2024-10-03 00:04:23,Activated,"256, Prakash Street",Hyderabad,Telangana,India,195778,India
28c6d705-e86c-4f26-b358-10765982d984,Nicholas Rama,+91-9023908392,nicholas.rama891@yahoo.com,1996-11-11,,2025-05-01 23:35:50,Lead,"400, Ratti Street",Lucknow,Uttar Pradesh,India,882556,India
2fba2723-5e2c-4e0f-b49d-76f9bd1ac22b,MITESH DARA,9567610659,mitesh.dara@hotmail.com,1971-05-16,Male,2024-11-06 15:43:34,Approved,"82, Parsa Marg",Bengaluru,Karnataka,India,754278,India
1f46cea3-7fd2-4eae-b09d-a7576fb10598,Dayita Deep,+918239989451,dayita.deep@yahoo.com,,Male,2025-08-20 09:23:06,Approved,"783, Seshadri Chowk",Bengaluru,Karnataka,India,194255,India
771ff716-24be-41d4-a5b7-c4c82f9b3af7,Gopal Pillai,8493389731,gopal.pillai@@yahoo.com,1982-09-20,Other,2026-03-10 23:09:28, Lead  ,"711, Dutta Circle",Kolkata,West Bengal,India,058295,India
7461dea8-73c8-4660-bcfb-65161fc816ef,Sanaya Rama,9833965270,sanaya.rama@rediffmail.com,1980-10-19,Other,2026-03-07 03:02:00,In Progress,"761, Barman Circle",Bengaluru,Karnataka,India,361618,India
ef3b105c-c61b-47e2-adca-49b191c02ba8,Gautam Sami,8440891993,gautam.sami@hotmail.com,1998-07-14,Male,2024-11-03 06:38:26,Activated,"193, Suresh Path",Bengaluru,Karnataka,India,904823,India
9c03d540-7c31-4dc8-8548-047d5b9a50eb,Radha Sandhu,+918647685104,radha.sandhu378@gmail.com,1960-06-22,Female,2025-12-03 13:52:34,IN PROGRESS,"297, Panchal Ganj",Pune,Maharashtra,India,558686,India
241c1696-3df2-4652-9dbd-e789b35733eb,Ubika Kapur,9561237528,ubika.kapur992@gmail.com,1989-11-15,Male,2025-05-03 11:48:19,Rejected,"464, Chokshi Circle",Hyderabad,Telangana,India,137230,India
c0c0f457-34b2-457b-ab7d-c7b071c52c24,Warhi Vyas,+918613251842,warhi.vyas@yahoo.com,1988-11-30,Other,2026-04-10 12:40:29,In Progress,"193, Char Ganj",Kolkata,West Bengal,India,214364,India
bbf5f658-0593-41df-968a-8d4fe0b9a51d,bina sidhu,9418391704,bina.sidhu@rediffmail.com,1978-09-23,Other,2025-01-11 07:20:24,Lead,"993, Bora Street",Pune,Maharashtra,India,000413,India
18fe77b1-f336-4c2a-88e6-c04088aa56ff,Charita Dixit,+918045396342,charita.dixit@yahoo.com,,Female,2025-05-27 18:55:44, In Progress  ,"105, Mital Nagar",Pune,Maharashtra,India,471656,India
b52dc4eb-4108-4035-9400-946c838a9163,Charita Kothari,9685636079,charita.kothari@gmail.com,1983-04-10,MALE,2025-03-29 18:13:45,Activated,"449, Sridhar",Mumbai,Maharashtra,India,653469,India
b6daeebd-bcfa-46ee-879d-c9a7efb6bdc1,Champak Bose,7957703,champak.bose@gmail.com,2004-03-02,Other,2026-01-04 13:29:37,Activated,"155, Solanki Road",Bengaluru,Karnataka,India,707550,India
c4352a2c-b1a7-4cb3-aaaf-4dd0851e81fd,Yashvi Sandal,+918965018664,yashvi.sandal@outlook.com,1977-06-09,Female,2026-02-20 19:10:50,Activated,"431, Bala Chowk",Bengaluru,Karnataka,India,816995,India
c77f578e-3cc8-45b9-a775-c0468ca15b5f,Zehaan Pant,9722820012,zehaan.pant289@outlook.com,1969-01-20,OTHER,2025-04-11 21:16:57,Approved,"381, Butala Zila",Gurugram,Haryana,India,071748,India
466b5dea-7975-4516-8e69-cc1f81fe14b9,Yahvi Babu,8103466675,yahvi.babu@rediffmail.com,1961-08-02,,2025-09-04 16:17:11,In Progress,"339, Banerjee Chowk",Noida,Uttar Pradesh,India,176539,India
1d67f27e-3d05-4361-a741-3a6b1fba5bff,Praneel Gopal,+91-9442400118,praneel.gopal@outlook.com,,,2025-01-08 12:38:32,Rejected,"150, Anne Zila",Lucknow,Uttar Pradesh,India,487396,India
c5c81108-c9ba-4d58-b8d1-f9a985073130,Chakradev Chacko,989G2E38D1,chakradev.chacko115@outlook.com,1977-08-11,Female,2025-08-12 13:38:19,Approved,"74, Sheth Street",Noida,Uttar Pradesh,India,908718,India
483b132f-9091-4547-96f8-c0badc00eb9e,Dipta Sha,+919657301354,dipta.sha@,1995-09-09,Other,2025-10-20 06:14:02,Activated,"918, Varughese Zila",Pune,Maharashtra,India,968049,India
af923823-c005-442d-ade0-4876f800a8b9,Alka Om,+918977848453,alka.om@gmail.com,2006-10-14,Female,2026-03-23 19:44:20,Lead,"849, Narula",Gurugram,Haryana,India,274204,India
321bff59-97f2-40c6-88d5-885e4d6d30b7,Siddharth Goyal,9326239253,siddharth.goyal@gmail.com,1959-09-11,Other,2024-11-29 01:08:20,Approved,"732, Ahluwalia Ganj",Guwahati,Assam,India,121377,India
18dffede-61b4-40e4-a568-c518f783441c,Hitesh Saraf,8429666891,hitesh.saraf219@outlook.com,1983-11-14,Female,2026-06-07 11:55:09,In Progress,"454, Tak Path",Noida,Uttar Pradesh,India,260423,India
